"Laufende
Nummer";"Regional-
schlüssel";"Gemeinde-
schlüsselnr.";"Vgem-
schlüssel";Bezeichnung;Spalte001;Spalte002;Spalte003;Spalte004;Spalte005;Spalte006;Spalte007;Spalte008;Spalte009;Spalte010;Spalte011;Spalte012;Spalte013;Spalte014;Spalte015;Spalte016;Spalte017;Spalte018;Spalte019;Spalte020;Spalte021;Spalte022;Spalte023;Spalte024;Spalte025;Spalte026;Spalte027;Spalte028;Spalte029;Spalte030;Spalte031;Spalte032;Spalte033;Spalte034;Spalte035;Spalte036;Spalte037;Spalte038;Spalte039;Spalte040;Spalte041;Spalte042;Spalte043;Spalte044;Spalte045;Spalte046;Spalte047;Spalte048;Spalte049;Spalte050;Spalte051;Spalte052;Spalte053;Spalte054;Spalte055;Spalte056;Spalte057;Spalte058;Spalte059;Spalte060;Spalte061;Spalte062;Spalte063;Spalte064;Spalte065;Spalte066;Spalte067;Spalte068;Spalte069;Spalte070;Spalte071;Spalte072;Spalte073;Spalte074;Spalte075;Spalte076;Spalte077;Spalte078;Spalte079;Spalte080;Spalte081;Spalte082;Spalte083;Spalte084;Spalte085;Spalte086;Spalte087;Spalte088;Spalte089;Spalte090;Spalte091;Spalte092;Spalte093;Spalte094;Spalte095;Spalte096;Spalte097;Spalte098;Spalte099;Spalte100;Spalte101;Spalte102;Spalte103;Spalte104;Spalte105;Spalte106;Spalte107;Spalte108;Spalte109;Spalte110;Spalte111;Spalte112;Spalte113;Spalte114;Spalte115;Spalte116;Spalte117;Spalte118;Spalte119;Spalte120;Spalte121;Spalte122;Spalte123;Spalte124;Spalte125;Spalte126;Spalte127;Spalte128;Spalte129;Spalte130;Spalte131;Spalte132;Spalte133;Spalte134;Spalte135;Spalte136;Spalte137;Spalte138;Spalte139;Spalte140;Spalte141;Spalte142;Spalte143;Spalte144;Spalte145
2433;VGEM-625;;625;Zellingen;86.532;214.24;128.89;77.61;460.87;421.05;4246.75;2874.48;105.48;125.23;996.23;10070;10968;10779;5363;7.04071499503476;-1.72319474835886;116.375823413845;124.569513463539;544;801;309;782;670;2513;2807;2353;88;102;130;129;-27;597;631;566;617;14;562;424;251;5;513;30;–;–;–;–;–;–;–;–;2075;968;1107;252;•;•;•;•;•;1517;73.1084337349398;4523;3965;87.6630554941411;-2448;32;9;19;15;10;10;95;63;•;•;•;•;85;82;8;•;•;10806;100;10757;99.5;10757;99.5;1923;109.5;11;•;20;34;14;9;4;1;28;6;4;18;3396;5277;253;1847;3177;27634;•;•;•;56;34;22;44;1;144;136;117;•;•;•;5588;199027.471;35616.9418396564;30406.078;5441.31675017896;6137;567.925226725893;175130;28536.7443376242;8951.991;38.526;817.133;1704.652;6372.173;363.212972565287;308.544187890573;373.83195420309;827.050166297117;294.69992609017;845.603566149298;267.271618625277;256.989598811293
2434;VGEM-626;;626;Erftal;34.0236;116.58;93.06;36.74;156.54;153.47;1489.67;1277.32;52.65;48.39;450.96;5173;5855;5723;2863;10.632128358786;-2.25448334756618;152.057613168724;168.224573780129;306;447;165;409;283;1419;1442;1252;51;39;61;49;-10;305;254;330;281;-27;244;232;151;2;276;22;–;–;–;–;–;–;–;–;1959;1212;747;229;•;853;•;•;158;1492;76.1613067891782;2402;1936;80.5995004163198;-444;10;9;7;5;3;7;41;31;•;•;3219;•;26;37;9;722;27193;5812;100;5812;100;5812;100;49;109.3;5;•;8;11;6;3;2;1;26;12;9;5;1721;2777;172;972;1633;14358;164;15228;23027;12;12;–;14;0;0;0;0;4;•;3;2917;110680.666;37943.320534796;18395.447;6306.28968117929;3152;537.70044353463;90380;28673.8578680203;7495.608;45.444;765.615;3115.771;3557.007;354.201091192518;342.909929681551;360.000167700822;1300.8691426588;933.366886497744;1346.31655675113;126.579659840333;78.8863157894737
2435;VGEM-627;;627;Kleinheubach;18.4318;111.94;69.49;49.62;114.59;103.3;322.4;1054.06;37.1;28.57;369.47;4787;5809;5899;2953;23.2295801128055;1.5493200206576;259.73955507325;320.075963103635;345;488;184;448;348;1600;1315;1171;60;46;41;55;-9;491;486;461;456;30;385;331;176;2;268;20;–;–;–;–;–;–;–;–;2996;1948;1048;355;•;2138;•;•;•;2521;84.1455273698264;2493;2020;81.026875250702;501;0;3;1;3;0;0;7;7;•;–;–;•;54;49;12;1386;53686;5830;100;5827;99.9;5827;99.9;409;105.4;9;•;3;6;8;7;1;–;11;–;3;8;1615;2854;188;1189;1477;13834;•;•;•;25;20;5;29;0;0;0;0;•;42;•;2962;102218.901;34510.0948683322;16869.323;5695.24746792708;3223;554.446929296405;86355;26793.3602233944;8329.794;6.862;707.77;4277.496;3328.695;293.247863247863;301.522587461445;347.65897527238;1410.63403895004;1099.0199830652;1511.15986452159;121.425232853514;103.19932885906
2436;VGEM-630;;630;Kleinwallstadt;23.8435;135.06;37.82;19.62;109.86;101.58;798.94;1159.23;31.52;21.1;339.67;6558;7613;7606;3757;15.9804818542239;-0.091947983712075;275.08389261745;319.043624161074;411;590;272;572;386;1954;1894;1527;67;57;88;99;-42;496;428;480;416;12;439;376;200;2;439;31;–;–;–;–;–;–;–;–;1114;587;527;88;–;435;•;•;•;801;71.903052064632;3118;2807;90.025657472739;-2006;2;5;1;4;3;1;16;14;210;•;•;•;80;78;4;288;9475;7635;100;7635;100;7635;100;329;87.9;12;47;15;27;12;9;1;2;28;1;7;20;2169;3531;188;1384;1959;17929;•;•;•;20;15;5;22;1;110;108;145;•;61;58;3830;133463.516;34846.8710182768;21689.377;5663.0227154047;4126;541.185729275971;120870;29294.71643238;6084.167;10.859;610.501;1033.456;4415.028;263.952357802625;265.990327640293;318.450512404671;799.076306803257;331.775282374573;867.097058050959;284.801155765695;308.068451992162
2437;VGEM-631;;631;Mönchberg;36.5642;95.91;19.96;23.14;157.23;157.22;1530.6;1713.45;7.39;38.15;335.47;3570;4274;4182;2099;17.1428571428572;-2.15255030416472;97.6477024070022;114.387308533917;225;340;122;336;250;992;1103;814;37;36;34;38;-2;231;244;339;243;1;167;147;100;1;140;9;–;–;–;–;–;–;–;–;473;219;254;32;•;•;92;•;•;309;65.3276955602537;1823;1659;91.0038398244652;-1350;2;7;5;3;2;6;25;23;•;•;•;•;38;23;2;•;•;4218;99.9;4189;99.3;4189;99.3;219;116.8;7;•;5;6;15;13;2;–;20;2;4;14;1357;1952;88;587;1277;10517;•;6230;15121;14;8;6;12;0;0;0;0;•;12;•;2114;75624.215;35773.0439924314;12173.957;5758.73084200568;2286;533.115671641791;66641;29151.7935258093;3351.233;31.441;354.193;534.06;2423.119;311.019883272332;312.474526029766;340.496556651517;799.816945107399;294.377326968974;836.361813842482;307.795704057279;324.218112849692
2438;VGEM-632;;632;Stadtprozelten;48.5134;64.78;6.49;9.48;157.59;152.97;363.21;4135.2;15.66;51.43;266.12;2728;2849;2764;1411;1.31964809384164;-2.98350298350299;56.2358276643991;56.9779426922284;166;216;87;227;160;658;687;563;22;34;26;27;7;136;164;190;139;25;115;104;72;–;–;–;–;–;–;–;–;–;–;–;253;130;123;22;–;•;•;•;63;157;62.0553359683794;1199;1103;91.9933277731443;-946;0;6;3;3;1;0;13;13;•;–;•;•;19;18;–;–;–;2764;100;2764;100;2764;100;–;92.9;3;15;4;4;5;5;–;–;5;–;–;5;873;1323;51;468;804;7045;•;2007;3189;9;8;1;8;0;0;0;0;•;7;•;1335;44094.072;33029.2674157303;6472.206;4848.09438202247;1465;528.880866425993;40645;27744.0273037543;1832.063;11.55;250.523;259.384;1301.936;360.037406483791;359.998563011927;373.240839434552;668.148431801605;259.710430342815;673.319474835886;414.978847556528;413.906758221901
2439;VGEM-633;;633;Mellrichstadt;121.1132;221.71;116.28;68.38;818.31;771.72;6752.24;3395.72;39.24;324.45;1398.52;9528;9345;9106;4515;-4.42905121746432;-2.55751738897806;78.672281397077;75.1878457600528;407;768;321;705;465;2108;2216;2116;70;67;103;127;-60;620;554;517;563;-9;558;414;195;4;661;45;1;373;25;1;536;47;–;–;3713;2080;1633;56;•;•;•;•;•;2762;74.3872879073525;3604;2657;73.723640399556;105;1;24;34;28;24;23;134;133;•;•;•;•;66;73;10;1853;69905;9180;99.5;9055;98.7;9055;98.7;709;123.4;6;•;13;31;16;13;2;1;29;3;15;11;2900;4396;173;1423;2800;24428;•;•;•;48;34;14;49;2;127;125;122;•;81;77;4459;157445.343;35309.5633550123;23984.62;5378.92352545414;4819;529.385916730748;127778;26515.4596389292;9034.25;135.246;837.724;3220.043;4816.237;417.967735954014;343.037083142239;344.395789933472;985.948925024555;602.463494488705;1032.05172978282;233.568045399978;167.665052816901
2440;VGEM-634;;634;Bad Königshofen/Grabf.;159.0849;163.88;77.71;86.95;775.43;775.43;9875.8;4088.81;64.9;387.8;1311.75;7413;7435;7064;3654;-4.70794550114664;-4.98991257565568;46.599195373397;44.4053306512447;354;564;240;549;433;1591;1883;1450;51;67;77;68;-1;312;280;318;324;-44;399;307;158;2;179;10;–;–;–;–;–;–;–;–;•;•;•;•;•;•;•;•;•;•;•;2927;2681;91.595490263068;•;1;24;55;37;36;29;182;181;•;•;•;•;48;33;2;•;•;7057;99.1;6999;98.2;6999;98.2;140;106.4;8;•;11;15;15;13;2;–;20;1;4;15;2598;3346;95;798;2453;19929;•;•;•;23;20;3;29;0;0;0;0;•;36;74;3535;109254.64;30906.5459688826;14906.424;4216.81018387553;3819;531.450041747843;97839;25619.0102120974;6490.746;174.525;498.005;2565.933;3236.168;412.296243798724;402.275499406286;290.831864288848;916.772033898305;699.391807909605;1044.2365819209;349.796610169492;353.185669604777
2441;VGEM-635;;635;Bad Neustadt a.d.Saale;84.0993;278.53;84.51;56.09;578.58;555.4;4111.32;2731.7;53.28;238.92;1124.38;9817;12248;12339;6147;25.6901293674238;0.74297844546048;116.730083234245;146.718192627824;762;1016;365;902;699;3158;3142;2295;116;118;124;110;8;764;840;692;767;73;799;652;354;4;492;34;–;–;–;–;–;–;–;–;2532;1554;978;•;•;•;•;•;•;2182;86.1769352290679;5371;5021;93.4835226214858;-2839;3;7;29;26;13;9;87;84;•;•;•;•;77;92;8;499;18937;12233;100;12195;99.8;12195;99.8;427;113.5;12;•;60;91;81;74;5;2;109;4;24;81;3613;5732;254;1835;3643;30799;•;•;•;44;32;12;42;1;72;62;45;•;69;•;6080;270655.812;44515.7585526316;52610.021;8652.96398026316;6809;557.931825630941;195753;28749.1555294463;10258.276;87.763;1094.171;1984.798;7055.012;382.02672702738;362.691385934149;358.032011966227;834.888581427525;313.566859282168;847.466346545129;276.047529909661;303.943816596706
2442;VGEM-637;;637;Fladungen;87.1306;106.8;39.02;50.51;432.6;424.1;3640.16;3505.34;23.92;634.52;714.29;4190;4020;4093;2082;-2.31503579952268;1.81592039800995;48.0890623206703;46.975783312292;217;316;121;375;226;927;1032;879;47;33;55;48;-15;348;284;364;319;-35;247;182;98;2;165;9;–;–;–;–;–;–;–;–;916;444;472;•;•;•;•;•;•;626;68.3406113537118;1696;1406;82.9009433962264;-780;0;10;11;10;14;10;55;55;•;•;•;•;31;28;2;•;•;4104;99.7;4098;99.2;4094;99.2;318;129.1;3;•;6;11;6;5;1;–;11;4;0;7;1431;1979;71;544;1364;11380;•;•;•;15;10;5;17;2;51;51;40;•;•;19;1921;60849.085;31675.7339927121;8107.729;4220.57730348777;2100;515.84377302874;52805;25145.2380952381;2819.542;46.455;377.38;621.732;1755.207;393.586376344997;379.036389020017;375.069905366543;691.403138793526;290.117704757234;688.131682197156;454.377636096126;454.893156080748
2443;VGEM-638;;638;Heustreu;51.3632;118.46;42.35;33.17;367.07;351.46;3263.78;873.84;38.76;158.5;649.05;4585;5058;4977;2472;8.54961832061069;-1.60142348754448;89.2718068535826;96.9042056074767;264;407;171;425;296;1182;1321;911;47;43;53;35;8;326;291;319;337;-46;341;243;123;1;139;10;–;–;–;–;–;–;–;–;560;318;242;26;•;•;•;•;126;447;79.8214285714286;2257;2144;94.9933540097475;-1697;2;4;18;10;14;12;60;58;•;•;•;•;22;22;1;•;•;5030;100;4965;98.6;4965;98.6;190;119.6;7;•;19;23;23;20;3;–;36;2;10;24;1587;2395;88;708;1599;13486;•;•;•;20;15;5;24;0;0;0;0;•;17;•;2511;87773.329;34955.5272799681;12947.754;5156.41338112306;2743;544.894715931665;75297;27450.6015311702;3641.201;59.318;359.1;495.059;2719.86;351.49324484475;345.069475140776;349.290445742674;731.605585694193;224.48904962829;748.391199517782;353.361462728551;367.57205941389
2444;VGEM-639;;639;Ostheim v.d.Rhön;71.6083;121.06;49.52;64.35;404.08;394.25;3350.33;2719.93;20.65;235.92;735.19;5315;4976;4828;2416;-9.16274694261524;-2.97427652733118;74.2214774472839;67.420751291719;250;397;155;318;227;1070;1198;1213;48;41;52;64;-23;317;250;345;295;-45;287;236;124;1;129;8;–;–;–;–;–;–;–;–;1008;•;•;20;•;•;•;•;•;627;62.202380952381;1836;1455;79.2483660130719;-828;2;13;11;7;14;16;63;61;1050;•;•;•;27;28;4;•;•;4902;99.8;4848;98.8;4848;98.8;422;127;3;•;3;6;5;5;–;–;8;–;0;8;1742;2526;79;848;1599;13612;•;•;•;20;16;4;27;0;0;0;0;•;30;•;2220;68445.983;30831.5238738739;10646.582;4795.75765765766;2339;475.213327915482;56959;24351.8597691321;3522;47.773;424.678;976.339;2056.425;362.245981195026;359.674099921235;362.094215347767;725.587144622991;380.120107128142;738.311495673671;456.427688504326;486.492129246065
2445;VGEM-640;;640;Saal a.d.Saale;56.3333;99.62;28.92;27.91;356.73;352.48;3512.89;1315.83;34.63;115.81;583.72;4243;4205;4023;2024;-5.18501060570351;-4.32818073721761;75.3239836676727;71.4184271258654;175;338;120;307;206;935;1046;896;29;33;42;35;-2;161;186;178;192;-6;234;173;89;1;69;6;–;–;–;–;–;–;–;–;654;438;216;•;•;356;•;•;•;532;81.3455657492355;1708;1586;92.8571428571429;-1054;1;11;18;16;13;7;66;65;•;•;•;•;21;15;3;•;•;4055;99.6;4037;99.1;4037;99.1;632;103.8;5;•;19;31;12;9;3;–;18;1;7;10;1401;1865;40;453;1372;10980;•;•;•;19;16;3;25;0;0;0;0;•;13;3;2014;67561.767;33546.0610724925;9481.824;4707.95630585899;2233;542.912715779237;59485;26639.0506045678;3067.306;59.141;360.365;560.514;2077.836;393.407836093927;392.494608665345;340.996429500366;760.929297940958;298.451997023071;774.089804018854;346.807243860084;328.462381664175
2446;VGEM-642;;642;Gerolzhofen;147.9628;356.54;171.38;108.89;856.57;837.63;10241.83;2251.76;112.95;234.22;1754.79;15088;16254;16492;8270;9.30540827147401;1.46425495262706;101.973506353068;111.462557447959;880;1334;562;1298;960;3973;4101;3384;142;148;186;183;-35;1081;1090;1146;954;136;768;653;397;3;859;62;1;479;30;–;–;–;–;–;•;•;•;•;•;•;•;•;•;•;•;7071;5820;82.308018667798;•;40;43;45;55;26;33;242;202;•;•;•;•;123;122;10;•;•;16483;99.7;16359;98.7;16359;98.7;17;99.3;20;•;47;85;41;38;3;–;63;4;18;41;4784;7629;333;2574;4722;41071;•;•;•;61;55;6;88;1;142;129;137;•;•;204;8470;290209.179;34263.1852420307;44773.851;5286.16894923259;9179;559.456329615408;248547;27077.7862512256;14285.262;265.374;1651.501;3131.363;9190.299;331.377837716341;318.966676066022;316.777404301145;867.13985674396;418.377625349035;930.630751487192;203.509044555056;159.404735883424
2447;VGEM-643;;643;Schwanfeld;17.2236;62.97;17.39;15.3;103.62;100.29;1181.11;190.8;36.51;35.91;229.83;2670;2987;2922;1441;9.43820224719102;-2.17609641781051;155.052264808362;169.686411149826;147;205;114;244;162;697;745;608;32;23;22;24;-1;196;140;168;121;19;139;106;64;1;164;8;–;–;–;–;–;–;–;–;565;287;278;29;•;267;•;•;•;447;79.1150442477876;1310;1192;90.9923664122137;-745;19;5;5;9;2;2;42;23;•;–;•;–;21;14;2;•;•;2865;99.3;2831;97.8;2831;97.8;61;94.4;3;•;3;7;3;2;1;–;5;2;1;2;873;1330;53;418;859;7275;•;•;•;5;4;1;8;0;0;0;0;–;11;•;1501;52639.878;35069.8720852765;8074.553;5379.44903397735;1668;576.763485477178;47918;28727.8177458034;2522.51;31.105;276.714;436.171;1768.075;341.400504884206;339.680591188638;339.192073863083;861.512978142076;316.780737704918;891.054303278689;285.527322404372;284.136129254039
2448;VGEM-644;;644;Aub;52.0882;51.61;48.73;20.81;249.16;249.16;4331.29;259.02;11.46;78.87;470.73;3277;3149;3070;1591;-6.31675312786085;-2.50873293108923;62.9103474755231;58.9364561336149;146;242;119;303;166;697;769;628;22;20;46;47;-27;197;250;238;242;8;174;119;73;1;68;4;–;–;–;–;–;–;–;–;575;287;288;43;•;•;105;•;•;395;68.695652173913;1320;1141;86.4393939393939;-746;3;11;25;46;16;7;108;105;•;•;•;•;17;11;3;202;4579;3116;99.8;3102;99.3;3102;99.3;–;118.5;11;•;4;5;4;4;–;–;5;–;1;4;951;1405;85;353;967;8017;•;2726;11447;8;7;1;8;1;50;47;30;•;•;•;1508;54427.031;36092.1956233422;7933.85;5261.17374005305;1605;503.76647834275;41142;25633.6448598131;2644.796;175.326;298.062;664.908;1497.903;376.114984447066;384.02133580705;384.161946919761;859.2579597141;403.002599090318;847.400584795322;289.204678362573;280.797669148592
2449;VGEM-645;;645;Bergtheim;35.1342;74.85;25.23;29.95;194.28;172.04;2819.4;241.93;3.49;48.79;390.27;3782;4580;4707;2377;24.4579587519831;2.77292576419215;107.657272986052;133.98804440649;290;400;149;359;293;1211;1214;791;39;49;27;39;10;311;292;266;327;-35;261;206;130;1;263;14;–;–;–;–;–;–;–;–;616;303;313;114;•;•;127;•;•;414;67.2077922077922;2156;1955;90.6771799628942;-1541;1;10;18;13;5;10;57;56;975;•;•;•;23;30;–;–;–;4747;100;4747;100;4747;100;116;111;6;73;55;65;13;11;1;1;20;1;3;16;1381;2046;76;609;1361;11058;•;•;•;9;9;–;13;0;0;0;0;4;11;•;2485;87493.628;35208.7034205231;13649.413;5492.72152917505;2797;600.343421335051;76090;27204.1473006793;3657.369;90.106;354.066;507.013;2696.793;337.893276334046;323.212166578424;340.307560826902;778.329218982762;263.911896148117;806.743562460098;286.701851457757;296.895348837209
2450;VGEM-646;;646;Eibelstadt;33.5599;114.14;37.71;97.84;298.81;273.83;1734.94;511.95;116.39;176.22;595.8;6127;7214;7586;3678;23.8126326097601;5.15663986692543;182.568533969011;226.042908224076;455;535;214;510;362;1901;1920;1689;76;70;71;81;-11;655;485;579;470;15;443;364;218;1;217;14;–;–;–;–;–;–;–;–;1666;879;787;196;•;•;581;•;•;1397;83.8535414165666;2455;2188;89.1242362525458;-791;28;13;18;10;3;2;74;46;•;•;•;•;78;72;1;•;•;7560;100;7519;99.3;7519;99.3;215;121;6;•;8;25;37;30;1;6;91;12;31;48;2373;3871;236;1405;2230;19646;•;•;•;20;14;6;18;1;60;53;34;8;•;28;3814;173122.617;45391.3521237546;33042.092;8663.36969061353;4043;553.456536618754;132011;32651.7437546376;8098.054;58.47;868.06;2094.522;5055.678;343.961409494676;344.678891068351;348.005293564004;1074.29742637304;520.38272751393;1113.80512072168;121.023613690634;149.366213899512
2451;VGEM-647;;647;Estenfeld;49.7169;125.66;56.61;32.45;350.54;332.44;3456.07;647.9;50.4;107.88;644.75;6557;7261;7773;3870;18.5450663413146;7.05137033466465;131.878519710378;156.335478680611;459;665;222;614;419;2029;1780;1585;82;83;70;65;18;655;582;529;525;57;453;437;199;2;241;19;–;–;–;–;–;–;–;–;1556;930;626;•;•;•;367;•;•;1339;86.0539845758355;3094;2878;93.0187459599224;-1539;30;8;13;19;12;6;88;58;•;•;•;•;55;46;2;•;•;7602;98.8;7593;98.5;7593;98.5;1545;100.9;6;48;25;48;31;26;4;1;55;14;6;35;2241;3565;210;1144;2211;18680;•;•;•;30;22;8;24;1;49;41;30;12;27;19;3694;144990.252;39250.2035733622;23588.382;6385.5933946941;4036;544.375505799838;124666;30888.503468781;8929.035;108.701;687.687;3507.106;4600.641;333.592143624367;327.187995108978;328.711058429088;1157.51037075447;798.492351568577;1254.21610059632;111.71635986518;106.099498650212
2452;VGEM-648;;648;Giebelstadt;84.3082;107.85;111.31;33.17;529.84;357.17;6668.54;689.48;8.18;94.2;918.6;4960;6458;6800;3455;37.0967741935484;5.29575720037163;58.8305064642391;80.6547266041988;413;620;190;512;417;1780;1568;1300;70;77;69;78;-1;525;495;466;469;26;347;309;189;2;267;15;–;–;–;–;–;–;–;–;3010;2037;973;386;•;1446;458;•;•;2486;82.5913621262459;2897;2373;81.9123230928547;113;2;6;30;59;17;16;130;128;2173;•;5323;34;70;69;2;•;•;6756;99.8;6742;99.4;6742;99.4;–;119.1;6;•;15;29;13;12;1;–;15;1;3;11;1900;2995;153;956;1886;16189;•;•;•;20;16;4;23;2;146;137;86;12;35;•;3308;113884.77;34427.076783555;17064.364;5158.51390568319;3483;529.170464904284;92507;26559.5750789549;6960.871;212.334;786.778;2264.226;3672.588;331.720043743165;317.782247641205;320.000154680237;1020.95497213259;671.370049867997;1117.32414197712;111.612789674391;201.620765508139
2453;VGEM-649;;649;Helmstadt;65.1879;135.08;74.58;44.47;398.99;399;3614.04;1939.21;6.27;110.09;740.45;6024;6936;7039;3594;16.8492695883134;1.48500576701269;92.4068108605614;107.97668354042;388;585;216;511;368;1831;1711;1429;66;61;47;55;6;406;410;330;434;-24;327;263;171;1;283;17;–;–;–;–;–;–;–;–;1242;662;580;126;•;•;•;•;•;902;72.6247987117552;3064;2725;88.9360313315927;-1823;5;7;24;8;7;13;64;59;•;•;•;•;44;40;5;•;•;6986;99.6;6999;99.8;6999;99.8;137;110.5;6;•;12;16;16;12;3;1;24;3;3;18;2110;3287;159;1103;2025;17573;•;•;•;46;32;14;57;0;0;0;0;•;21;•;3482;135096.687;38798.5890292935;24087.579;6917.74238943136;3829;553.643724696356;111063;29005.7456254897;6158.261;82.715;569.424;1639.55;3851.477;310.30537214886;307.268586969426;324.889097629974;874.13215046132;456.412065294535;940.284457061746;208.940241305891;230.133409350057
2454;VGEM-650;;650;Kirchheim;29.3721;81.59;89.54;17.44;147.92;125.2;2051.56;256.05;2.99;55.94;378.05;3019;3416;3438;1772;13.8787678039086;0.644028103044491;102.791964589717;117.0582226762;166;279;104;234;204;879;905;667;21;35;21;35;0;205;247;227;231;16;186;124;82;1;145;10;–;–;–;–;–;–;–;–;489;328;161;76;•;284;91;34;•;359;73.4151329243354;1420;1291;90.9154929577465;-932;2;3;5;13;5;7;35;33;•;•;3897;•;26;24;6;•;•;3401;99.5;3390;99.1;3390;99.1;–;112;2;•;11;12;2;2;–;–;3;–;-2;5;1084;1566;62;427;1077;8752;–;–;–;4;4;–;4;0;0;0;0;•;9;8;1769;66243.87;37447.0717919729;10234.611;5785.53476540418;1940;564.938846825859;56599;29174.7422680412;3077.45;56.03;298.911;609.074;2103.864;337.002285576807;339.775840314642;336.888621157032;898.525547445255;371.332554744526;934.833868613139;175.180145985401;173.624200116347
2455;VGEM-651;;651;Kist;27.9252;77.04;13.42;24.92;184.35;184.34;1801.47;545.17;1.9;68.26;343.1;4068;4498;4547;2253;11.7748279252704;1.08937305469097;145.649838882922;162.799856784819;261;356;126;346;265;1115;1174;904;47;39;45;40;-1;284;266;261;236;30;211;171;109;1;145;9;–;–;–;–;–;–;–;–;524;281;243;44;•;•;•;34;170;365;69.6564885496183;1994;1835;92.0260782347041;-1470;1;10;5;9;3;6;34;33;208;•;•;•;35;25;1;•;•;4468;99.5;4453;99.1;4453;99.1;82;111.4;3;27;12;17;9;8;1;–;11;1;1;9;1351;2158;125;741;1292;11017;•;•;•;34;24;10;34;0;0;0;0;13;25;8;2253;78894.107;35017.3577452286;11354.547;5039.74567243675;2538;568.421052631579;71401;28132.7817178881;3266.43;38.19;388.506;298.156;2531.586;320.708767215317;337.743197426758;328.048023007479;722.34188412207;206.171605484299;746.683989385228;325.878814683768;353.417522394582
2456;VGEM-652;;652;Margetshöchheim;10.6781;88.81;6.13;25.85;86.08;82.88;487.6;188.23;52.95;38.05;224.6;4088;4840;4903;2399;19.9363992172212;1.30165289256199;382.771535580524;459.082397003745;260;419;137;302;241;1162;1204;1178;31;46;32;40;6;358;340;338;309;31;235;200;119;2;264;17;–;–;–;–;–;–;–;–;391;181;210;•;•;87;104;•;•;314;80.306905370844;1857;1780;95.8535271943996;-1466;8;3;3;2;1;1;18;10;•;–;–;•;39;33;1;•;•;4842;100;4842;100;4842;100;150;105.1;3;•;7;11;14;13;1;–;16;–;5;11;1603;2364;154;772;1438;12231;•;•;•;10;7;3;10;0;0;0;0;4;18;•;2465;116233.583;47153.58336714;22856.782;9272.52819472617;2731;563.208909053413;88153;32278.6525082387;4512.647;7.354;420.362;631.424;3441.282;330.814215024741;323.308131888416;399.99791563534;924.533292358123;253.095881991395;930.229666052039;218.039745953698;248.368603465851
2457;VGEM-654;;654;Röttingen;74.5855;75.68;61.5;24.04;375.58;372.57;4472.53;2001.96;36.32;177.03;648.01;4230;4318;4139;2074;-2.15130023640661;-4.14543770264011;56.7100147472852;55.4900120659606;189;350;125;345;209;898;1039;984;29;35;64;51;-16;241;149;205;194;-45;236;126;82;1;145;9;–;–;–;–;–;–;–;–;1245;780;465;•;•;•;•;•;•;1007;80.8835341365462;1749;1511;86.3922241280732;-504;18;13;29;41;33;4;138;120;2812;•;•;499;23;23;6;828;31704;4205;99.2;4176;98.4;4176;98.4;–;99.8;7;•;9;12;10;8;2;–;15;–;4;11;1311;1839;51;549;1239;10709;•;•;•;17;13;4;20;1;113;106;82;3;•;19;2028;68013.083;33537.0231755424;9562.235;4715.10601577909;2201;522.306597057428;57891;26302.1353930032;3752.221;149.543;442.395;1054.036;2098.717;381.828162900549;382.949715641041;377.224137510964;895.518138424821;433.666825775656;890.499761336515;340.689260143198;256.31891761295
2458;VGEM-655;;655;Hettstadt;31.5847;85.55;19.61;18.81;164.71;158.72;1974.46;718.35;2.58;76.6;330.31;3486;5314;5171;2637;48.3362019506598;-2.69100489273617;110.386320455985;163.742875237492;266;376;161;446;276;1230;1500;916;47;60;37;37;23;344;287;411;323;-36;239;215;119;–;–;–;–;–;–;–;–;–;–;–;842;501;341;82;•;•;311;•;•;693;82.3040380047506;2346;2196;93.6061381074169;-1503;1;5;6;7;7;4;30;29;•;•;•;•;47;42;1;•;•;5202;98.7;5204;98.7;5204;98.7;78;104;6;34;6;31;10;8;2;–;14;1;–;13;1524;2389;130;805;1454;12302;–;–;–;7;5;2;6;0;0;0;0;16;19;•;2728;100785.078;36944.676686217;16070.563;5890.96884164223;3058;585.375191424196;89922;29405.4937867887;4325.187;42.934;402.189;611.201;3260.413;300.826793721973;299.774157001878;320.000080643861;835.784927536232;290.485217391304;885.268019323672;238.336618357488;267.26417277285
2459;VGEM-656;;656;Partenstein;25.6474;141.62;25.47;18.88;140.41;117.68;765.09;1198.33;25.93;48.12;374.32;5182;5433;5294;2636;2.16132767271324;-2.55843916804712;201.94855806703;206.393762183236;251;376;146;396;298;1254;1391;1182;36;44;70;69;-25;278;279;292;238;41;200;162;112;2;158;9;–;–;–;–;–;–;–;–;1029;654;375;47;–;•;64;•;•;748;72.6919339164237;2322;2041;87.8983634797588;-1293;0;10;4;3;1;1;19;19;•;–;–;•;42;36;4;•;•;5315;100;5292;99.6;5292;99.6;279;111;7;•;8;16;12;8;4;–;21;8;1;12;1738;2660;128;1006;1526;13785;•;•;•;15;14;1;23;1;40;38;25;28;•;•;2683;95234.581;35495.5575847931;15053.783;5610.80245993291;2983;556.114839671887;89530;30013.409319477;4921.018;8.48;453.813;1192.392;3235.912;430.238457635718;302.925705894133;332.986304235181;933.248245780391;411.009861558885;985.139199696567;223.326379670017;253.273275537128
